experiment,run_id,task_id,graph_id,objective,optimizer,depth,alpha,nfev_budget,actual_nfev,shots,seed,status,started_at,finished_at,runtime_s,output_path,error_message,git_commit,dirty_state_fingerprint
A1_OPTIMIZER_ROBUSTNESS,a1-06b389006937c845eef0,task-v2-11173062a501,g-a87f1b9ac089cc45,O3,SLSQP,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T06:38:10+02:00,2026-09-04T06:39:35+02:00,85.27532015461475,results/reviewer_robustness/A1_optimizer/runs/a1-06b389006937c845eef0.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-06d78050f5cfcd6bdefb,task-v2-ac528a9510be,g-a712031e7959d564,O0,COBYLA,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:21+02:00,2026-09-04T05:40:21+02:00,0.4377284571528435,results/reviewer_robustness/A1_optimizer/runs/a1-06d78050f5cfcd6bdefb.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-07167e7513b78a642023,task-v2-5f165c277bb9,g-e0c69f84d376b633,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T07:08:00+02:00,2026-09-04T07:10:20+02:00,140.26238409336656,results/reviewer_robustness/A1_optimizer/runs/a1-07167e7513b78a642023.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-071cdaa0ec11af84b01a,task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:42:28+02:00,2026-09-04T05:42:34+02:00,6.129627915099263,results/reviewer_robustness/A1_optimizer/runs/a1-071cdaa0ec11af84b01a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-075da4fa6de4d946e333,task-v2-5acbf653f95a,g-a712031e7959d564,O3,SLSQP,2.0,0.1,120.0,116.0,,3301.0,COMPLETE,2026-09-04T05:40:21+02:00,2026-09-04T05:40:21+02:00,0.28328392654657364,results/reviewer_robustness/A1_optimizer/runs/a1-075da4fa6de4d946e333.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-076f766b44a7dfbf1c6c,task-v2-6e79cb6720c5,g-e0c69f84d376b633,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T06:24:29+02:00,2026-09-04T06:26:38+02:00,128.3399417195469,results/reviewer_robustness/A1_optimizer/runs/a1-076f766b44a7dfbf1c6c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-07c8aaad9e461ceb7fb2,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,COBYLA,3.0,0.1,120.0,38.0,,3301.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:18+02:00,0.06208664271980524,results/reviewer_robustness/A1_optimizer/runs/a1-07c8aaad9e461ceb7fb2.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-07d70c6d339d43a3b8cb,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:40:15+02:00,2026-09-04T05:40:15+02:00,0.29765508882701397,results/reviewer_robustness/A1_optimizer/runs/a1-07d70c6d339d43a3b8cb.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-07e130498c3bf366f8d2,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,COBYLA,3.0,0.1,120.0,60.0,,2207.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:18+02:00,0.11623236257582903,results/reviewer_robustness/A1_optimizer/runs/a1-07e130498c3bf366f8d2.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0801a74bc036e23d919e,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:17+02:00,2026-09-04T05:40:17+02:00,0.28517333697527647,results/reviewer_robustness/A1_optimizer/runs/a1-0801a74bc036e23d919e.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0815721447f87614f244,task-v2-59a464f36e13,g-bd62d2d752385cc7,O3,SLSQP,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:36:44+02:00,2026-09-04T04:36:49+02:00,4.690133749507368,results/reviewer_robustness/A1_optimizer/runs/a1-0815721447f87614f244.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-083e5687874d14088fce,task-v2-3f363bac5736,g-60667963f6db3f1b,O3,COBYLA,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:19+02:00,0.3440235648304224,results/reviewer_robustness/A1_optimizer/runs/a1-083e5687874d14088fce.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0887fd818e3fff67ca9b,task-v2-f83834022ee2,g-553bb3c5ba0f2136,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:04+02:00,2026-09-04T05:40:04+02:00,0.03418279066681862,results/reviewer_robustness/A1_optimizer/runs/a1-0887fd818e3fff67ca9b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0931f58469e67c82c994,task-v2-e449b07a1126,g-e0c69f84d376b633,O0,SLSQP,2.0,0.1,120.0,116.0,,1103.0,COMPLETE,2026-09-04T06:28:51+02:00,2026-09-04T06:30:15+02:00,83.55589894019067,results/reviewer_robustness/A1_optimizer/runs/a1-0931f58469e67c82c994.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-09690b07d3725d15f303,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,COBYLA,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:34:45+02:00,2026-09-04T04:34:52+02:00,7.175857612863183,results/reviewer_robustness/A1_optimizer/runs/a1-09690b07d3725d15f303.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a1e3f361d1ea5c54052,task-v2-5acbf653f95a,g-a712031e7959d564,O3,COBYLA,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:40:13+02:00,2026-09-04T05:40:14+02:00,0.5972031829878688,results/reviewer_robustness/A1_optimizer/runs/a1-0a1e3f361d1ea5c54052.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a286b3f255fe5097d6a,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,O3,SLSQP,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:43:24+02:00,2026-09-04T05:43:30+02:00,5.67311942204833,results/reviewer_robustness/A1_optimizer/runs/a1-0a286b3f255fe5097d6a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a506e6384b7086e464c,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,SLSQP,2.0,0.1,120.0,90.0,,1103.0,COMPLETE,2026-09-04T04:36:39+02:00,2026-09-04T04:36:42+02:00,3.2724733743816614,results/reviewer_robustness/A1_optimizer/runs/a1-0a506e6384b7086e464c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a6900f8bff7484db9d8,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O3,COBYLA,3.0,0.1,120.0,60.0,,3301.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:18+02:00,0.10557226650416851,results/reviewer_robustness/A1_optimizer/runs/a1-0a6900f8bff7484db9d8.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a6f7363bd01e67b7d14,task-v2-8f4071cbe937,g-8a16a856f5377a40,O3,SLSQP,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:15+02:00,2026-09-04T05:40:16+02:00,0.28805394005030394,results/reviewer_robustness/A1_optimizer/runs/a1-0a6f7363bd01e67b7d14.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a77d0f9b9e024755fb2,task-v2-6996479d6302,g-60667963f6db3f1b,O0,COBYLA,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:16+02:00,2026-09-04T04:33:16+02:00,0.2557527609169483,results/reviewer_robustness/A1_optimizer/runs/a1-0a77d0f9b9e024755fb2.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0a78a449c8bf97b1558b,task-v2-5f165c277bb9,g-e0c69f84d376b633,O0,COBYLA,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T06:47:13+02:00,2026-09-04T06:48:34+02:00,81.31790555268526,results/reviewer_robustness/A1_optimizer/runs/a1-0a78a449c8bf97b1558b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0abb980fd3b49a6ce0b3,task-v2-526a936f38d9,g-e0c69f84d376b633,O3,SLSQP,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T07:16:51+02:00,2026-09-04T07:18:24+02:00,93.1005362700671,results/reviewer_robustness/A1_optimizer/runs/a1-0abb980fd3b49a6ce0b3.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0acb9724c897c06435e4,task-v2-f83834022ee2,g-553bb3c5ba0f2136,O3,COBYLA,3.0,0.1,120.0,39.0,,3301.0,COMPLETE,2026-09-04T05:40:03+02:00,2026-09-04T05:40:03+02:00,0.06171091925352812,results/reviewer_robustness/A1_optimizer/runs/a1-0acb9724c897c06435e4.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0ad7253164366d156700,task-v2-5d31ef4af595,g-bd62d2d752385cc7,O3,SLSQP,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:36:44+02:00,2026-09-04T04:36:48+02:00,4.511322527192533,results/reviewer_robustness/A1_optimizer/runs/a1-0ad7253164366d156700.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0af977e66e01b01b776a,task-v2-89b7591232ff,g-e0c69f84d376b633,O3,SLSQP,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T07:18:32+02:00,2026-09-04T07:20:46+02:00,134.90838858298957,results/reviewer_robustness/A1_optimizer/runs/a1-0af977e66e01b01b776a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0b243e4afecf731b89eb,task-v2-f1a738d52e35,g-60667963f6db3f1b,O3,COBYLA,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:03+02:00,2026-09-04T05:40:04+02:00,0.2360842525959015,results/reviewer_robustness/A1_optimizer/runs/a1-0b243e4afecf731b89eb.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0b73142fbce8af27a16f,task-v2-6e79cb6720c5,g-e0c69f84d376b633,O0,Nelder-Mead,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T06:11:39+02:00,2026-09-04T06:13:47+02:00,127.75189730897546,results/reviewer_robustness/A1_optimizer/runs/a1-0b73142fbce8af27a16f.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0b8a641a94d355e2fa8b,task-v2-7133b996bac7,g-a87f1b9ac089cc45,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T06:16:46+02:00,2026-09-04T06:18:14+02:00,87.48923121672124,results/reviewer_robustness/A1_optimizer/runs/a1-0b8a641a94d355e2fa8b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0c3b20888215a263f476,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,COBYLA,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:21+02:00,2026-09-04T04:33:21+02:00,0.29373287316411734,results/reviewer_robustness/A1_optimizer/runs/a1-0c3b20888215a263f476.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0c48ba80400926b3e36c,task-v2-a0f813383468,g-60667963f6db3f1b,O0,SLSQP,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:40:06+02:00,2026-09-04T05:40:07+02:00,0.13671789970248938,results/reviewer_robustness/A1_optimizer/runs/a1-0c48ba80400926b3e36c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0c53d71cd669e4c1b429,task-v2-6996479d6302,g-60667963f6db3f1b,O0,SLSQP,2.0,0.1,120.0,110.0,,1103.0,COMPLETE,2026-09-04T04:33:21+02:00,2026-09-04T04:33:21+02:00,0.07214367855340242,results/reviewer_robustness/A1_optimizer/runs/a1-0c53d71cd669e4c1b429.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0c5a866ddca0ae6580f4,task-v2-3f363bac5736,g-60667963f6db3f1b,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:20+02:00,2026-09-04T04:33:20+02:00,0.09902377147227526,results/reviewer_robustness/A1_optimizer/runs/a1-0c5a866ddca0ae6580f4.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0c6901ff2d28ab904e52,task-v2-5de325b6f026,g-8a16a856f5377a40,O3,SLSQP,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:19+02:00,2026-09-04T05:40:19+02:00,0.29450110998004675,results/reviewer_robustness/A1_optimizer/runs/a1-0c6901ff2d28ab904e52.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0c76ee4aeb6bff3451e8,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,O3,SLSQP,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:45:51+02:00,2026-09-04T05:45:56+02:00,5.127456285059452,results/reviewer_robustness/A1_optimizer/runs/a1-0c76ee4aeb6bff3451e8.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0ca5cd92824125e86033,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:35:22+02:00,2026-09-04T04:35:27+02:00,5.649221385829151,results/reviewer_robustness/A1_optimizer/runs/a1-0ca5cd92824125e86033.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0ca81a1d9ebd657ee435,task-v2-a0f813383468,g-60667963f6db3f1b,O3,COBYLA,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:04+02:00,2026-09-04T05:40:05+02:00,0.3664453998208046,results/reviewer_robustness/A1_optimizer/runs/a1-0ca81a1d9ebd657ee435.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0cc1acc84c92a42abf7b,task-v2-69173fedcdae,g-8a16a856f5377a40,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:33:34+02:00,2026-09-04T04:33:35+02:00,0.5824603568762541,results/reviewer_robustness/A1_optimizer/runs/a1-0cc1acc84c92a42abf7b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0d06f0bc18f43bf6785c,task-v2-d7382a83ef13,g-548c8c6335dd2a2e,O3,COBYLA,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:03+02:00,2026-09-04T05:40:03+02:00,0.22219862043857574,results/reviewer_robustness/A1_optimizer/runs/a1-0d06f0bc18f43bf6785c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0d2851ba7039f602f0cb,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,O3,COBYLA,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:11+02:00,2026-09-04T05:40:11+02:00,0.4828201476484537,results/reviewer_robustness/A1_optimizer/runs/a1-0d2851ba7039f602f0cb.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0d2c4fe68e6c6c1f3c8d,task-v2-e449b07a1126,g-e0c69f84d376b633,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T06:26:43+02:00,2026-09-04T06:28:51+02:00,128.38864148966968,results/reviewer_robustness/A1_optimizer/runs/a1-0d2c4fe68e6c6c1f3c8d.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0d5ee4618e03699847bb,task-v2-780e1209d403,g-e0c69f84d376b633,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:10:56+02:00,2026-09-04T05:12:14+02:00,78.63609023485333,results/reviewer_robustness/A1_optimizer/runs/a1-0d5ee4618e03699847bb.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0da10e9fcb29f0a369ce,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O3,COBYLA,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:34:46+02:00,2026-09-04T04:34:53+02:00,6.991776907816529,results/reviewer_robustness/A1_optimizer/runs/a1-0da10e9fcb29f0a369ce.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0dbccbfeb4268dde7cf5,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:35:45+02:00,2026-09-04T04:35:53+02:00,7.09165280405432,results/reviewer_robustness/A1_optimizer/runs/a1-0dbccbfeb4268dde7cf5.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0dcda57a30a992ccdf0a,task-v2-095187356858,g-3ff7063ef9ea5cfb,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:41:25+02:00,2026-09-04T05:41:29+02:00,3.9029158940538764,results/reviewer_robustness/A1_optimizer/runs/a1-0dcda57a30a992ccdf0a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0dce760babd5a389c4ce,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,SLSQP,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:25+02:00,2026-09-04T04:33:25+02:00,0.11287888884544373,results/reviewer_robustness/A1_optimizer/runs/a1-0dce760babd5a389c4ce.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0de0047af187a2b03cae,task-v2-5f165c277bb9,g-e0c69f84d376b633,O3,COBYLA,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T06:55:01+02:00,2026-09-04T06:56:35+02:00,93.27646845858544,results/reviewer_robustness/A1_optimizer/runs/a1-0de0047af187a2b03cae.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0deb57dfc8be63d367b1,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:07:47+02:00,2026-09-04T05:09:07+02:00,79.47151903342456,results/reviewer_robustness/A1_optimizer/runs/a1-0deb57dfc8be63d367b1.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0e1b39012187aa799f9b,task-v2-5de325b6f026,g-8a16a856f5377a40,O3,SLSQP,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:40:19+02:00,2026-09-04T05:40:19+02:00,0.2881667949259281,results/reviewer_robustness/A1_optimizer/runs/a1-0e1b39012187aa799f9b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0e20eb4a15f1a39662c9,task-v2-6996479d6302,g-60667963f6db3f1b,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:19+02:00,2026-09-04T04:33:19+02:00,0.07898385263979435,results/reviewer_robustness/A1_optimizer/runs/a1-0e20eb4a15f1a39662c9.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0e3e31b804d2982d60df,task-v2-69173fedcdae,g-8a16a856f5377a40,O0,COBYLA,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:23+02:00,2026-09-04T04:33:24+02:00,0.6969475308433175,results/reviewer_robustness/A1_optimizer/runs/a1-0e3e31b804d2982d60df.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-0e494654446b04d5c781,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O0,COBYLA,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:39:36+02:00,2026-09-04T04:40:55+02:00,79.0248567648232,results/reviewer_robustness/A1_optimizer/runs/a1-0e494654446b04d5c781.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
